Category,Date_and_Time,Keywords,Article
Education & Career,"
November 11, 2018 10:00 IST
","
KnowlEDGE Quiz
"," 


Q1 Auguste Rodin was a French sculptor and artist who was born on this day in 1840. He was a master of technique in sculpting, choosing somewhat unconsciously, to rebel against contemporary norms. He admired Dante, the Poet, and depicted him and his work in many of his sculptures. Rodin’s most famous statue, ‘Le Penseur’, known to us all by a different name, is also supposedly modelled on Dante. Rodin said about the statue, “What makes my _____ ____ is that he _____ not only with his brain, with his knitted brow, his distended nostrils and compressed lips, but with every muscle of his arms, back, and legs, with his clenched fist and gripping toes.” What is the name of this world-famous statue?




Q2 Sticky Rice mortar was invented using organic materials in inorganic mortar. Sticky rice soup was mixed with slaked lime to create a mixture that had high adhesive strength and waterproofing capacity and prevented weeds from growing through, and rivals modern cement. This application was used in the construction (around 500 CE) and renovation (around 1400-1600 AD) of a very famous monument. Which monument?




Q3 This footwear brand, using durable pigskin, was originally conceived for the U.S. Military, and later made footwear with ‘casual’ pigskin for the public. It was a hit in the 1960s and 1970s as a leisure staple. One possibly apocryphal story of the origin of this company’s name goes as follows: when a sales manager of the company was at a customer’s house, he wondered aloud as to why fried corn dough balls were called by a certain name. The customer responded that they were called so as they were fed to barking dogs to get them to keep quiet. The manager felt it would be a perfect name for the product he was selling, as hurting feet were as annoying like barking dogs. Which brand was thus born?




Q4 “Road to Sangam” is a 2010 Bollywood film which follows Hasmat, a mechanic, who is entrusted by the UP Government to repair a truck’s V8 Engine. He realises through a series of events, that the truck he is repairing was used for a purpose of national significance roughly 60 years prior, and had made its journey to the Triveni Sangam. For what purpose was the truck used?




Q5 A staple of Indian physics and chemistry textbooks, this scientist won the Nobel Prize for Physics in 1906 and is well-known for his discovery of an electron being a particle. His son won the Nobel Prize for Physics in 1937, for showing that the electron was a wave, and could be diffracted. Although these proofs were initially considered contradictory, it is now well accepted that electrons have a particle-wave duality. Name the father-son duo.




Q6 The Council of Scientific & Industrial Research (CSIR) has been working on a product line which recently came into the limelight because of a Supreme Court order on October 23, 2018. This line of products is claimed to be less dangerous and less harmful than the conventional product. It is supposed to reduce emission levels and absorb dust. CSIR worked to replace lithium, mercury, arsenic, lead, and other sub-standard components, with eco-friendly substitutes. What in-the-news product are we talking about?
Answers
A1. The Thinker.
A2. The Great Wall of China.
A3. Hush Puppies.
A4. It was used to carry the ashes of Mahatma Gandhi.
A5. JJ and GP Thomson.
A6. Green Diwali Crackers
"
Education & Career,"
November 12, 2018 16:19 IST
","
All the world’s a school
","Leaving home at 8 am with a half-eaten or skipped breakfast; competing for the top rank; copying notes mindlessly; rote learning, with little time for free play, sport, art or music. Many parents are opting out of the formal-school education system. Here’s what they do instead. 
“The best lessons are those we learn from people,” says Durgesh Nandhini, 32, mother of two daughters, Tamaraa and Thanvi Shankar, 1 and 5. The roads are the classrooms for Durgesh’s daughters.
Travel schooling simply means education through extensive travel. The traffic policeman, the lady who sweeps the streets, billboards by the roads, the beach… the full-time mom, who is a zero-waste practitioner and minimalist, says that everyday people and places have taught her girls much more than a regular classroom could. Her home is devoid of books, toys, and TV. She doesn’t sit with them asking them to study. No numbers, no alphabet. 




“Children learn by wondering,” she says. Durgesh remembers how her five-year-old asked her why most billboards featuring air conditioners were in blue. “She recognised a pattern in which blue is used by advertisers to create a cooling effect,” says Durgesh and adds that since Thanvi couldn’t read what the hoardings said, her mind was open to taking in other details.
From villages and sustainable spaces, to alternative schools and forests within India, Durgesh and her girls have experienced a range of environments. “This has made them adaptable,” she says. “They enjoy a village as much as they would a posh hotel.” She adds that they are able to treat all kinds of people equally. On the downside, there are bugs, literally. “Thanvi is quite irritated by mosquito bites. So I ensure that I carry a repellent,” says Durgesh. Her one-year-old, however, has grown used to them. “She’s been travelling since she was three-months-old. So she doesn’t complain.”
Five-year-old SP Sangamithra makes friends with people wherever she goes. She’s is chatty and full of questions, making her a people-magnet. “If she were in school, she would’ve only been friends with kids her age. But now, she has friends of all ages, including adults we meet at the vegetable shop,” says Sangamithra’s mother Senbaga Poonguzhali, 31, who home-schools her child, in Coimbatore.
Poonguzhali has formulated an informal syllabus for her daughter’s age group based on her research. “I write out numbers and letters for her and keep the notebook at home. She picks it up whenever she feels like writing,” says Poonguzhali. Sangamithra spends a major part of her day playing — a luxury for school-going kids. “She’s up by 7 am and plays, while my husband and I go about our work. Sometimes, she walks up to me saying she wants to write Tamil today or feels like studying numbers,” says Poonguzhali. “It’s entirely up to her. We don’t have a rigid pattern.”




Sangamithra spends almost four hours in the evening playing in the park at her apartment in Coimbatore. “There are a lot of kids there and she plays, cycles, and runs around.” Poonguzhali says that there are times when her daughter reminds her of a word she promised to teach her. “We go by her pace and interests. She loves to draw, and so she keeps at it through the day,” she adds. While she agrees that she has a slight fear over the mammoth responsibility that rests on her shoulders, Poonguzhali says that she’s growing confident seeing her daughter’s development — more importantly, seeing how happy she is. 
Kokilashree Vickneshwaran’s boys sow seeds, remove weeds, and water plants at their farm in Attappadi in Kerala. And oh, they also study there. Shivesh and Vishwesh, 10 and 7, spend most part of their day playing at their farm, among fruit trees, vegetable plants, and spices. “They do have books to study,” says 37-year-old Kokila, but she says nature is a dynamic place for children to grow and her boys have a natural affinity to the wild.
“We were in Chennai for Deepavali and they are able to talk about the difference in air quality in both the places,” she says. “They understand the essence of the goings-on at the farm by themselves. For instance, we recently planted 60 to 70 endangered species of trees and they got a complete picture of why this was necessary.” Kokila says that she and her husband believe in free play and free learning. “We wanted our children to have a stress-free early childhood,” she adds. “If they want to go to school once they’re older, we will be happy to enrol them in one.”




This transition, agrees Kokila, could be difficult for her children. “But the way they are schooled has made them flexible; they will be able to manage,” she feels. It’s not all wonder and excitement though. She also speaks of the challenges. “It is challenging to constantly be available to help them with their studies and interests,” she says. “Finding the right mentors is difficult too, so is balancing my work with the children’s. But these challenges help us grow stronger as individuals and as a family.”
Shivesh loves birds and animals. “He’s taken a liking to wildlife photography and walks around the farm with a camera, Vishwesh following him around,” says Kokila. The younger one, she adds, follows him around with a smaller camera.
We asked Dr Shraddha Kapoor, Associate Professor, Human Development and Childhood Studies, Lady Irwin College, Delhi, our deepest fears and doubts...
Are alternative methods of schooling, a social experiment?
Yes. There is a value to a normative child. It’s unfair to give a child choices that are far from the norm, without knowing what the end will be. Some children thrive in the environment of a school. School is not just studies and exams; school is friends; it is not having everything you wish for; school is not opening your lunch-box in the middle of a Science class. School is not so powerful that it will take away the values that you believe in. Also, it is open around 220 days or so a year, and parents have enough time to practise their beliefs. Tread a middle path — pick a school that’s closest to your philosophy.
What are the challenges involved in such methods? 
Parenting should prepare children to handle life without the parents. They should create opportunities for children to develop emotionally, socially, and physically. By choosing such [alternative] methods of parenting, you are narrowing down opportunities for children to develop.
When do warning bells go off? 
When the child is not developing and enjoying it. When they are not curious and active, something is not right.




Homeschooling parents, if you wish to enrol your children for board exams, here’s what you can do.
National Institute of Open Schooling: Also an examining and certifying authority, it has no upper age limit for admission. A candidate has to choose five subjects and has five years to complete them from the date of registration.
Homeschoolers can also give the Cambridge O Levels, AS and A-level exams as private candidates registered with a school or through the British Council in some metros.
The Tamil Nadu State Board lets private candidates appear directly for the SSLC exam, if they have passed Class VIII with English. Private candidates can appear directly for the Class XII exam, after passing SSLC or its equivalent. (Source: http://homeschoolers.in)
"
Education & Career,"
November 12, 2018 12:24 IST
","
Knowledge Quiz
","



Q1. In April 1932, a prominent Indian businessman, who was also an aviation enthusiast, won a contract to carry mail for Imperial Airways, and the aviation department of his empire was formed with two de Havilland Puss Moths. The first flight was from Karachi to Bombay, piloted by his friend Nevill Vintcent, on October 15, 1932, and later expanded to commercial flights.
After World War II, regular commercial service resumed under a new name, and later, 49% of the company was bought by the Government. After a bleak period financially, efforts were made to privatise it again, with the last such attempt in 2017. Which airline is this?




Q2. It is a snack consisting of two small round layers of cake and a marshmallow filling, with a chocolate covering. Exports grew in the late 2000s, particularly to North Korea, so much so, that in lieu of cash bonuses (deemed capitalistic), workers at the Kaesong Industrial complex (pictured) were given these. When the complex was shut down and reopened, this snack was replaced by noodles, chocolates, coffee and sausages, and the country’s own brand of these snacks.
This created a huge black-market demand for the snacks of the original brand, and in 2014, South Korean activists released 10,000 balloons with these snacks in North Korea. What is this ubiquitous snack?




Q3.____ is the name given to the lowest level of Buddhist hell. Its supposed to be the place where people who committed the gravest misdeeds may be reborn. A prominent musician chose that as his stage name, because his real name was already someone’s username on MySpace. He has collaborated with David Guetta and Coldplay and has many hit singles to his name.
Who is this Swedish DJ and producer, who passed away in Oman earlier this year?




Q4. A _____ was a soldier in the Roman army, and got their names from the 100 legionnaires or soldiers that they each commanded. This term is also used in cricket, and a player is called a ______ if they score a 100 or more runs in an innings. Manchester City FC’s players were also called this term, because they broke the 100-point barrier in the last season of the English Premier League.
What is the good word?




Q5. Gerridae are a family of insects that have a unique ability in the insect world. They can walk/skate on water! They have two front legs and two hind legs which are far apart enough to create a wide surface and take advantage of the water’s surface tension to stay on the water. Since they use their front legs to row and their hind legs to propel themselves, they move at speeds of over 1m per second.
Given their ability to walk on water, what is the popular nickname given to these insects?




Q6. Initiated in 1865, ‘The Knowledge’ requires a person to have a thorough knowledge of the streets of London, specifically, 320 standard routes and points of interest, such as hotels, hospitals, theatres, railway stations, churches, parks, historic buildings, and sport centres. In the world’s most demanding of its kind, a person has to pass 12 periodical ‘appearances’ across London to obtain ‘The Knowledge’. This process takes about 34 months to pass, in aggregate. 
Who or what is ‘The Knowledge’ an operational requirement for?
Answers
A1. Air India, formerly known as Tata Air Services, est. by JRD Tata.
A2. Lotte Choco Pie
A3. Avicii
A4. Centurion.
A5. Jesus bugs.
A6. Black Cab Taxi Drivers in London.
"
Education & Career,"
November 12, 2018 11:25 IST
","
Commit to yourself
","I am 22 years old and have completed B.E. in electrical and electronics engineering. I am good at aptitude and reasoning. So I decided to prepare for bank exams. But this is not the actual reason for my decision. My passion is cricket and I have represented my college. After that, I did not get a chance to showcase my talent. I have never represented my district or state. I am feeling lost. I belong to a middle-class family, and cannot afford to take the risk of pursuing my passion without any backup, since we have only one earning member. I can get a job in my domain which will give me income to invest in my passion. But, I fear that once I get into the job, I will never be able to pursue my passion. Please help. — Anand R.
Dear Anand,
 Your clarity is so profound. I understand your dilemma. Cricket, in our country, is not a sport but a religion. It is almost impossible to make it to the big league without having exceptional skills and having tasted some success across district and state levels. Securing a job in your own domain and saving up to pursue your passion, as a serious, steady hobby seems to be the best plan going forward. You only need to make sure that playing cricket will become a non-negotiable commitment that you promise yourself as a self-care ritual and will find the ‘me time’ to pursue it irrespective of a busy work life. 
I am 20 years old and currently in B.A. second year. I am confused between a career as a civil servant and an MBA. I feel that if I pursue MBA and get a decent paying job, I can settle down soon and also have a backup while attempting the civil services exam later. But I am least interested in preparing for CAT because of the subjects involved. I could not score well in my class XII boards either, due to which my selection into the IIMs is difficult. I am in a dilemma about whether I should opt for coaching for the civil service exam or CAT as I just have a year left. Please help me. — Anushka Rao
Dear Anushka,
You seem to be sitting on the fence with two difficult choices — coaching for the civil services versus CAT preparation. It is interesting that you say you aren’t really interested in the CAT but keen as it will ensure you getting a job sooner than making it to the civil services and once you have a job, you can prepare for the civil services. I am not sure if that is the right criteria for selection. Please understand that both are tough exams and rightfully have a gruelling preparation procedure.
What do you see yourself doing in life at 25? What do you want to be and what do you enjoy the most? Please make your choice based on that and not merely on what is easy and doable and what isn’t. Every job, career, and work schedule, however interesting, has some percentage of boring tasks and that doesn’t matter once you enjoy most of what you choose in life, as it brings immense happiness and joy to you.
I am a B.Tech student currently in my seventh semester. I am interested in joining IAF as a pilot. I fulfil all the requirements for being a pilot but there is only one issue — I have scored less than 60 in math in class XII (CBSE). Kindly guide me on how I can amend this since I am keen on achieving my goal. — Vaidehi Sharma
Dear Vaidehi,
It is indeed an honour to join the IAF as a pilot. Please apply for your class XII math exam privately and secure a good score to ensure that the process is smooth. 
I was so passionate about getting into St. Stephen’s that I worked 10 times harder than I ever had in my school life but, unfortunately I only managed to get about 90% which broke me so much that I didn’t even fill the admission form. I didn’t take admission in any other DU college and settled for Central University of Karnataka which doesn’t have a great faculty or any societies. I am helpless; I don’t know if I should waste one year and apply for other universities next year or stay here and waste the three most important years of my life. I am desperately looking for some advice. — Meha Gupta
Dear Meha,
I am so sorry that you had to go through this. What do you want to do? What course and what subjects do you wish to study? 90% is a good score, but yes, perhaps not sufficient to warrant admissions to St. Stephen’s or DU. So what? There are a lot of other good colleges across the country that would love to have you with that score. Why would you want to waste this score and your talent? I would urge you to meet a good career counsellor who can profile your choices and help you select and shortlist a course of your choice at the earliest. Good things await you; please move quickly. 
Disclaimer: This column is not a substitute for long-term therapy. It is merely a guiding voice. Some issues may need medical intervention.
The author is a practising counsellor and a trainer. She will answer questions sent to eduplus.thehindu@gmail.com. The subject line should be: ‘Off the edge’.
"
Education & Career,"
November 12, 2018 00:00 IST
","
Trading options for everyone
","In one of the earlier columns, we have seen how index funds can be used to get exposure to the stock market in a low cost way. We also learnt that by using direct mutual fund schemes, we can bring down the cost of the funds even further. In today’s column, we will revisit the concept of index funds and direct schemes of mutual funds. After that, we will also learn about a new financial product called the ETF or the exchange traded fund.
Simple alternates 
Do you recall what an index mutual fund is? A mutual fund is a collective investment scheme which enables small investors to pool their assets and build a portfolio. Say you have ₹10,000. You want to start building a diversified portfolio. You check out the market and you find that you can buy around 15 or so blue chip stocks after which you run out of money. You were looking to build a portfolio of around 25 stocks. How do you solve this? Enter the mutual fund. By collecting ₹10,000 from 1,000 people like you, the mutual fund can build a large, well diversified portfolio, out of which you get a share (1/1,000). This is a clever idea. 
Mutual funds have fund managers who actively select stocks for their portfolio with the aim of delivering better returns than the bench mark indices. Often, they fail in this endeavour as “beating” the market consistently is not easy. So was born the index fund, which simply “tracks” the performance of a stock index like Nifty or Sensex. In this case, the fund manger does not have to do anything clever and he also does not need an army of highly paid analysts. Therefore, the costs associated with manufacturing and distributing the index funds is lower. And all this savings come to you — the investor. You can do even better by cutting out the middle men and directly buying the index fund from mutual fund companies via the “direct plan”. The cost savings may look marginal — a percentage or so here and there, but remember, these are costs that you save every year. Over a period of several years, such cost-efficient investment products deliver great returns to investors.
ETF is another interesting investment product. This product is listed on stock exchanges like the NSE and you can buy and sell them the way you would buy and sell a stock. That is pretty neat, isn’t it? You can get the diversified exposure of a basket of stocks just by executing a single transaction without the need of an advisor. Cheap electronic trading platforms like Zerodha can be used to buy and sell ETFs. The financial outcome of an ETF is not very different from that of an index fund. In fact, most ETFs are manufactured by asset management companies. Yet, there are interesting differences between the ETF and index funds. In our next column, we will see what these differences are. Meanwhile, if you are really curious, you can do your own research and email me the top ETFs in the Indian market.
The writer is an alumnus of IIM Bangalore and co-founder, Money Wizards. chari.venkatesh@gmail.com
"
Education & Career,"
November 13, 2018 12:54 IST
","
Going home to the stars: Finding meaning in travel
","The quest for meaning and purpose is one of the predominant traits of the millennial generation. This is true, not only in the way they think of their careers or how they interact with nature, but also in the way they experience leisure. Inevitably, the hospitality industry is seeing some deep transformations, that were once isolated niches, make their way into mainstream. Consumer expectations are changing and a growing number of travellers are in search of experiences that will make them grow as citizens of the world, or enrich them with uniquely satisfying adventures. Hoteliers are becoming purveyors of personal growth and realisation, rather than simple products to be consumed. However this poses certain challenges in terms of management and new priorities are being set, such as eco-friendliness, sustainability or safety in often quite remote locations.
The Ecole Hôtelière de Lausanne (EHL) gained access to one of the most remote and inhospitable scientific outposts in the world: the European Southern Observatory’s VLT (Very Large Telescope) site in the Atacama desert, and its legendary Residencia, to explore the challenges of extreme hospitality management, and to hear from the scientists on site. 
In this documentary, EHL professors Etemad (marketing/management) and Terrier share (psychology), insights into some essential industry drivers and how hoteliers can cope with these changes.
Watch it at https://youtu.be/E8RqZ56QSBM
"
Education & Career,"
November 17, 2018 15:20 IST
","
We are the world
","We are the world 
We are the children
We are the ones who make a brighter day, so let’s start giving...
It’s true we’ll make a better day, just you and me
The above is an extract from the chorus of the song “We are the World” written by Michael Jackson and Lionel Richie and recorded by United Support of Artists (U.S.A.) for Africa in 1985. Sung by a star-studded line-up of over 30 artistes including Stevie Wonders, Michael Jackson, Lionel Richie, Kenny Rogers, Diana Ross and Tina Turner, the song was remade as “We are the World 25 for Haiti” by an all-star cast of singers following an earthquake in Haiti in 2010. 
The song made music lovers across the globe feel that they are global citizens and have a role to play in making the world a better place to live in. The impact of the song on me was so great that it inspired me to work in the 1994-genocide-hit Rwanda in Eastern Africa for five years, and get to know the people of a different continent and appreciate different cultures. 
World Citizens Day is observed on November 19 every year.It is a wonderful opportunity to experience the feeling that we are part of a big global community. The occasion is a call for educators to raise these questions: Do we have a good inclusive education system in the country? Does our education system promote global citizens education? Do educators in India allow the student community to truly feel and joyfully sing “We are the World”? 
Importance
Today, quite unfortunately, people are becoming jingoistic and nationalistic. The feeling ‘My country, my language, my people, my culture, my religion’ makes people myopic and selfish, creates chaos in society and divides the country. The level of intolerance is so high that many are not able to digest differences and accept others as they are.
A good global citizen believes all people are equal, has concern for others, shows interest in the welfare of people, appreciates differences, demonstrates empathy and responds positively to various global challenges. Educators have the responsibility of producing global citizens and promoting global citizen education.
The broad objectives of global citizen education are: to make every teacher and student feel that they are part of the global society and connected to people in different parts of the globe, to enable them to become aware of global issues, and to respond positively to the issues and contribute to a more peaceful and inclusive society.
Role of educators
Educational institutions should sensitise teachers and students about the need to know about people of different countries, races, religions, and so on. This helps them appreciate otherness. Teachers should discuss global issues in the classroom and help students become aware of what is happening around the world. 
Labelling students based on their level of intelligence, background and performance is against the principle of inclusiveness. When teachers fail to understand the learning styles of students who do not perform well, they tend to label them as “slow learners”. Making every student feel comfortable and equal is crucial to promoting tolerance, acceptance and inclusiveness. 
In the era of commercialisation of education and unhealthy competition that kills inclusiveness, whether educational institutions can teach values is a debatable question. At a time when there is much stress on conforming to the status quo, whether the concept of development-oriented education is possible is another question. As optimists, educators should be able to see light at the end of the tunnel and prepare students to meet the demands of society. 
The moment we feel that we are global citizens, our world view will change. All our petty politics and divisions will vanish and we will value inclusiveness. We will recognise and celebrate otherness. We will joyfully sing, “We are the world. We are the children.” It is a dream. Will the dream come true?
The author is an academic, columnist and freelance journalist. E: rayanal@yahoo.co.uk T: @albertprayan
"
Education & Career,"
November 17, 2018 15:18 IST
","
Game On
","



Spider-Man
Publisher: Sony Interactive Entertainment
Genre: Action-adventure
Still mourning the demise of the friendly neighbourhood Spider-Man in the latest Avenger movie? Even though his resurrection in the sequel is still shrouded in secrecy, this game will give you the chance to relive the action and the antics of this beloved character. Developed by Insomniac Games, it is set in the modern-day New York City and is played from a third-person perspective. While protecting the city, players battle various supervillains, including Wilson Fisk, Electro, Rhino, Scorpion, Shocker, and Tombstone, among others. It also features other prominent characters such as Aunt May, Mary Jane, Dr. Otto Octavius, and Norman Osborn. The engaging narrative and gameplay, along with the combat and web-swinging mechanics, make this game quite addictive. It is currently available only on PlayStation 4.




Starlink: Battle for Atlas
Publisher: Ubisoft
Genre: Action-adventure game
Set in the Atlas star system, the game revolves around a group of heroic interstellar pilots who are dedicated to freeing the system from the Forgotten Legion, an evil robot force. Players need to design their own modular spaceship and while combining different pilots, hulls, wings, and weapons to do so. The game features seven planets which have a unique set of landscape, hazards, story, and flora and fauna, which can pose a threat to the player. It is played from a third-person perspective and players can freely venture into and explore the Atlas system. It includes a split-screen multiplayer mode which will allow you to share your space adventures with your wingman. It has been released for Nintendo Switch, PlayStation 4, and Xbox One.




Mega Man 11 
Publisher: Capcom
Genre: Action-platform
If you miss the classic arcade games of the 90s, Mega Man will send you on a trip down memory lane. The 2.5D graphic style and 3D polygonal characters lend it an appealing visual style. Featuring four difficulty modes — Newcomer, Casual, Normal, and Superhero — the game’s objective is to stop the evil Dr. Wily. It comprises eight stages at the end of which players need to battle Dr. Wily’s Robot Masters such as Bounce Man, Blast Man, Acid Man, and Torch Man. After defeating every Robot Master, players get access to new weapons. One of the most interesting features is the double gear system through which Mega Man gets two additional abilities — the Speed Gear and Power Gear — which allows him to slow down time to dodge attacks and increase the power of his weaponry. It has been released for Microsoft Windows, Nintendo Switch, PlayStation 4, and Xbox One. 
"
Education & Career,"
November 17, 2018 15:11 IST
","
Cut yourself some slack
","We love to make plans. Plans to accomplish big and little things within time frames long and short. Goals set for life, to be reached by the time one is this age or that. Even those of us who may not be obsessed by milestones and targets, may have a hazy sense of what we want for ourselves, and vaguely wonder how we might get it.
A student recently told me he was concerned that he would not be able to reach all the targets he had set for himself within the time frame he had planned. He said he had had it all worked out, that he would get to point A by a certain age, complete goal one, move towards goal two within a specific time, and so on. And now, it seemed, that it wasn’t going to happen exactly as he had hoped. He was already several months behind in his estimation, and he felt his entire plan was slipping away.
When you’re 18 — or 25, as in the case of my young friend — every year seems like an eternity. I remember thinking, at 18, that the best phase of one’s life ended at 25, that I needed to have things sorted and in place by then, that success (in the not-so-modest way I defined it) had to be realised by then. If not, I would have achieved nothing. Or so I thought.
Expect the unexpected
In the decades since then, I have realised that there is no point in setting certain kinds of time-dependent goals (first novel by 25, first patent by 28, first million by 30). Yes, by all means set goals for yourself, but be realistic about how and when you will achieve them. Most of our aspirations require a number of things to fall into place, and there are things that are beyond one’s control. In addition, as we go through life, we run into unexpected situations that require us to spend time and effort that we had not bargained for. So, even as we may not be progressing towards our pre-set goal, we are actually being productive in other ways — so, it is not all time wasted.
What is important is that we find a way to work steadily towards those goals — and look kindly upon some of those interruptions and distractions. So, let us say you have set out to finish five big things during a particular year. You need to be clear-headed about what time and effort each of those requires, and whether you can realistically do it. Some may depend only on your own discipline while others are contingent on many factors. If you get stuck on the idea that success means finishing all five, then, you are likely to be disappointed. Instead, suppose you set your goals without that deadline in mind. There are some things you want to accomplish. Some must be done within a certain time frame (a degree programme, for instance, or a project). But, others may be done over a longer period, and are more in the nature of aspirations that you will work toward fulfilling over time.
So that is the key. Differentiating between what must be done (and no two ways about allocating time and resources for this) and what can be done, time and resources permitting. My 25-year-old friend should probably go back and re-think his criteria for success and failure, and not blame himself too much.
 The author teaches at the University of Hyderabad and edits Teacher Plus. usha.bpgll@gmail.com
"
Education & Career,"
November 17, 2018 15:09 IST
","
Language of collaboration ","I recall a game from my days as a corporate training facilitator, which was a favourite with some companies. Teams would be taken on a short, one-day trip to a nature spot. They were encouraged to participate in leisure activities, relax and have fun. The particular game I am referring to required one member of the team to stand on a slightly elevated platform, with her back to the rest of the team standing on the ground. And then, on the facilitator’s cue, she had to close her eyes and fall back. The team would catch her, avoiding any injury. It was basically a blind, free fall and the litmus test of trust within your team. 
Though this was a fun, team-building activity, it helped uncover any inherent tensions or “beliefs” in a set of people working together. In teams that trusted each other and had a strong sense of bonding, the fall wouldn’t be an issue. But in the absence of those, the fall is a difficult task because you are not sure your team has your back. 
Organisations the world over now favour collaboration over individualism. While an individual’s talent matters, how she contributes to the team’s talent and strengthens the team as a unit, becomes more critical. 
This leads to the pivotal question: What makes a great team and how does a team develop mutual trust? In these days of agility, when our workplace encourages quick problem solving and faster business results, teamwork becomes especially critical. 
Team playing as a skill, is driven essentially by the desire to make the team succeed. This desire is fired by the motivation to help each other, communicate to each other clearly and honestly at all times, all the while led by a shared sense of purpose. It is, to a great extent, the leader’s responsibility to ensure such an environment is created in the team so that its members feel valued, secure and inspired. When the leader of a team creates the end goal and empowers the team to accomplish it, the team members feel inspired to pursue it.
But the onus is not on the leader alone. Once such an environment has been created for us by the leader, we must be able to apply our individual talent and autonomously take decisions that help the team. Such decisions must be made transparently and honestly, creating trust. Individual opinions must be sought and considered, contributions valued and responsibilities shared. All the while, open communication must be practised. 
Whenever possible, the team must also relax and have fun together in informal scenarios, which makes them feel at ease in each other’s company. Team lunches or trips are all ways in which teams can come together to have fun. But the leader must ensure that the camaraderie outside work is complemented by camaraderie and mutual respect at work. 
It is like playing cricket. Individuals in a team may have their strengths and weaknesses, but come together to win the game. As long as we speak the language of collaboration, taking that leap of trust shouldn’t be difficult. The team will have our back.
 The author is a writer and literary journalist. She also heads Corporate Communications at UST Global. Write to her at writer.anu@gmail.com
"
Education & Career,"
November 17, 2018 14:14 IST
","
An exchange spree
","Perfectly predicting defects of designs in manufacturing, construction, and various biological aspects with attractive colour maps has always fascinated me and made me curious to know how it is done. That is why I was interested in pursing computational mechanics. 
I chose my undergraduate programme in Mechanical Engineering at SCSVMV, Kanchipuram, where things started to dawn upon me. Dr. Ratna Kumar Annabathula, Assistant Professor, IIT Madras, identified my interest towards Finite Elements as well as research. He encouraged me to pursue masters in computational mechanics through the programme called Erasmus Mundus. 
An Erasmus Mundus Joint Master Degree, is an integrated, international study programme, jointly delivered by an international consortium of higher education institutions. Subsequently, I applied and got selected in the Erasmus Mundus MSc in computational mechanics programme with funding which was more than enough to cover my monthly living expenses. 
The course is designed for students who wish to develop their knowledge in the field of computational mechanics with applications in solids, fluids, and other interdisciplinary fields. The programme also includes a component of entrepreneurship and innovation. 
It provides the skills for the modelling, formulation, analysis, and implementation of simulation tools for advanced engineering problems, as well as skills for understanding these approaches in the broader context of business and innovation. Mostly students may take the Master’s as a professional terminal degree, or in preparation for a Ph.D. 
This course is provided by international consortium of four leading European Universities in computational mechanics: Universitat Politècnica de Catalunya (UPC), Spain; Swansea University, the U.K.; Ecole Centrale Nantes (ECN), France; Universität Stuttgart, Germany.
One programme, two institutions
 Usually, students study in two universities: the first year in Barcelona, Spain or Swansea, the U.K.. The remaining two semesters will be spent at any of the other three institutions which is different from that of the first year. I did my first year at Swansea University and second year at UPC. Swansea University is considered as the birthplace for finite element analysis and its computational engineering department is named Zienkiewicz Centre for Computational Engineering after Professor Olgierd Zienkiewicz, who is the father of finite element methods. It is now lead by Professor Perumal Nithiarasu, an Alumni of IIT Madras. Both universities have excellent on-going research works and amazing teaching faculties. 
Swansea University, in particular, is very student-friendly. A faculty is appointed as a tutor who meets each student once in two weeks during which they can share all their personal and professional issues.
Also, being an exchange programme, students benefit from interacting with different groups of academics in an exciting international environment. It provides an amazing platform to understand different research collaborations happening in European universities.
Sai Chandana Divi is currently a doctoral student at Eindhoven University of Technology, Netherlands.
"
Education & Career,"
November 17, 2018 14:07 IST
","
On the shelf ","Title: General Studies for Civil Services Preliminary Examination: Paper II
Publisher: Pearson
General Studies Paper II 2019 edition is a comprehensive and practice-oriented study material which will help students with a thoroughly revised and upgraded content as per the latest examination pattern of Civil Services Aptitude Test. Apart from providing the latest content and syllabus requirements for the aspirants of Indian Civil Services (Preliminary) Examination, it also provides tips and techniques for quick revision. It has numerous examples and practice questions to provide a clear understanding and simplifies the last-minute preparation process. The book has a deeper section-wise analysis of past year questions and two free online mock tests with complete solutions. 
With unique sections like Aptitude Building which will help students analyse their strengths and weakness, provide effective study skills, and memory enhancement, the book also extensively covers Aptitude Building, Reading Comprehension, Interpersonal Skills, Communication Skills, Decision Making, Problem Solving, Logical Reasoning and Analytical Ability, General Mental Aptitude, and Numerical Aptitude. These chapters contain elaborate figures, illustrations, and practice exercises to ensure accuracy. 
The book is modelled as per the latest syllabus of the Indian Civil Services (Preliminary) Examination and mainly focuses on topics from which questions normally appear in the examination. It has a scientific presentation with chapters divided into separate sections to present clarity and a firm grip on the topics. 
"
