Category,Date_and_Time,Keywords,Article
Food & Health,"
June 29, 2018 12:46 IST
","
The restobar at Greams Road
","Expect few surprises as you hit Greams Road looking for Glee restobar: it’s where B-Side was previously, which was where Plan-B was before that. Old wine, new bottle, minus the obligatory ‘B’ in the name? Not quite.
The interiors are, of course, mostly identical to the previous incumbents’, except the linen and livery, so expect the cosy, but collar-down environment you are used to. But once you’re through the quite extensive bar and food menu, you’re in for quite a fiery ride. They offer over 15 cocktails, not including the margaritas and martinis, and 10 varieties of chicken wings. Glee is a drinking non-vegetarian’s paradise, from the word go.




The cosmo is quite par for the course with just the right fruity notes, a strong cranberry flavour throughout, and a mild citric aftertaste. The proportions are spot-on, but this one may be too mild for some. You’ll want to go for multiples of these. The smurf’s revenge is far too light for any of the four liquors it has — vodka, gin, whisky and white rum — with little zip. The dominant blue curaçao makes it appear more cartoon mocktail, and tastes no different. Eschew it in favour of the Moscow mule. Served in the traditional copper mug, this one romps the cocktail contest with its perfect tango of ginger ale and vodka. 
For the only time, this writer recommends vegetarian nachos over the non-vegetarian. While the former gets the small things right, the chicken nachos are bland, with meat bits dry as bone. The chicken dynamite may be more up your alley. Based on a Malayali preparation, this dish of fried chicken topped off with vinegar, soya and tomato sauce could make me consider putting aside my dislike of curry leaves. It doesn’t overpower the sauce or the crispy meat, and adds a suave complimentary note.




If Glee wants to fly on the strength of its chicken wings, they’re guaranteed to soar. The naked peri peri wings are salty, spicy, crunchy, and a little bit of a happy-dance in your mouth — all one can ask a starter for. The mac ’n cheese wings are an interesting lot — deep-fried wings in mac ’n cheese sauce. The sauce itself is what the name promises. Creamy, rich in cheese, and subtle herby flavours: the chicken borders on bland, but the crunch and cream make up for it.
The grilled peri peri glazed fish is quite the deceptive meal. Served with mashed potatoes, it’s unabashedly spicy: all fireworks at first, but with a lingering, subtle sweet whiff, that leaves you curious and hoping for more. If you can live with your tongue ablaze for a brief while, go for this. The sliced pork belly is unavoidable: tender with the perfect balance of fat and meat. The barbeque sauce it’s roasted with just sings in perfect harmony. All things said, there’s a good chance you’ll leave this pub quite gleeful. 
"
Food & Health,"
June 30, 2018 11:48 IST
","
Mango and memories!
","Mangoes and I go back a long way. My grandfather had a mango orchard in his village in Western Uttar Pradesh, and I spent my summers rather fruitfully – literally and otherwise – among the trees there. I recall an incident in New Delhi, too, when we were among a group of families living together in a bungalow in Lutyens’ Delhi, which was – and is – lined with mango trees. I chucked a stone aimed at a ripe mango dangling from a branch of a fruit-laden tree and then ran for my life when I saw the maali approaching. But the stone took a strange arc and instead of hitting the branch, hit the top of my head as I ran.
But despite such misadventures, my love for mangoes stays as strong as ever. I love the chausa, which sadly comes for a very short while. Last week, I also had some nice ratauls, which my friend Sohail bhai brought from Rataul, a village just about 30 km from Delhi.
I have had another nice mango session this summer – and that was at The Imperial. Chef Veena Arora, Chef De Cuisine, The Spice Route, had rolled out her Summer Collection menu, and I had a taste of some of her delicious specialities. The menu spans dishes from Kerala, Sri Lanka, Vietnam and Thailand, and each dish includes either fresh or raw mangoes. The maambalam okra thoren, for instance, is a Kerala dish of wok-fried okra with slivers of raw mango, while the yum mamuang kung krob is a spicy raw mango salad with dry shrimp and battered fried prawns from Thailand. 
I had a Thai dish – tom som mamuang – which was a wonderfully light chicken and raw mango soup flavoured with lemongrass, galangal and kaffir lime leaves. For the soup, the chef had boiled a cup of water and then added a stock cube to it, along with lemongrass, galangal and kaffir lime leaves. When it started to boil, she added some fish sauce and crushed red chillies to it. Cherry tomatoes, onion, chicken and raw mango went into the broth, which was then seasoned and garnished with fresh cilantro. It was heavenly, and rejuvenated me on that hot and humid day in a trice. 
Nice and tart
The amba curry – a Sri Lankan dish of raw mango and assorted vegetables – was nice and tart. But what I loved was the ga xao hot dieu – a Vietnamese style stir fried chicken dish with ripe mango and cashew nuts. The chicken had soaked in the flavours of the mango, and the crunchy cashew nuts added to the texture. The Jasmine rice with ripe mangoes cooked in coconut milk was wonderfully fragrant and was almost like a dish by itself. 




Delightful mix
Chef Arora, who grew up in Thailand, likes to add fruit to her dishes – a delightful mix that is a veritable part of Thai cuisine. “That is the reason the complete menu revolves around mango, the favourite summer fruit,” she says.
The menu has been carefully crafted by the chef, who has also created the dishes. Among them is pla e saan – crispy fillets of sole served with a spicy palm sugar and shredded raw mango sauce and flavoured with mint.
The festival is on till July 31, for both lunch and dinner. A meal for two costs ₹8500 plus taxes. There are several desserts on the menu, too, but I am being a good boy and didn’t venture there. But the food that I did eat was, in one word, superb.
It didn’t just tickle my palate but also opened up a trove of old memories. And it even reminded me of a dent on the top of my head!
"
Food & Health,"
July 12, 2018 17:26 IST
","
Hell’s Kitchen in Las Vegas: a quick taste
","Replete with pitchforks, shooting digital flames and cocktails fuming with dry ice, there is nothing subtle about Hell’s Kitchen. 
There’s even a video of a life-sized, suitably annoyed Chef Gordon Ramsay at the entrance, barely welcoming guests. And of course, a flurry of merchandise. But then, this is Las Vegas: Theme park restaurants are part of the package. Helmed by the famously irate celebrity chef, this restaurant — attached to the ostentatious Caesars Palace — Hell’s Kitchen, is based on the popular American TV reality programme by the same name.
Starring Ramsay and his colourful vocabulary, Hell’s Kitchen pits two teams of aspiring chefs against each other.With a kitchen divided into red and blue, just like the show, the restaurant, launched this year, is a magnet for Instagrammers, selfie-hunters and those who live for Facebook Check-Ins.
I bump into Michelle Tribble minutes after entering. A contestant on Seasons 14 and 17 of Hell’s Kitchen, she won the position of head chef at this restaurant (along with a salary of $250,000). She’s with cheery Christina Wilson, who won Season 10 and is now executive chef for the US Division of the Gordon Ramsay Group, which has a total of 35 restaurants globally, out of which five are right here in Vegas.




“I’ve been with the group for about six years now,” says Wilson, discussing how they put the restaurant together. “We began working on this project when filming Michelle’s season, so we were immersed in Hell’s Kitchen: 16 hours on set, 6 days a week.”
She describes the food as “American continental... Heavily inspired by the show.” She adds, “We are a chef-driven restaurant.” As for the kitchen? “Well, there’s a little less shouting,” she smiles, looking at Tribble. “Michelle already has her job, so she’s not fighting. She’s in a better mood...” In contrast to her tough on-screen persona, Tribble seems shy in real life, letting Wilson do most of the talking. “She was this little 22-year-old when we first met her on the set,” chuckles Wilson, adding with a wink, “A young gun. A little too big for her britches.”
At the restaurant, Tribble calls the shots. “It’s the busiest kitchen I have ever worked in,” she says, so softly I have to lean in to hear her over the music and hum of diners. “I am grateful to be here.” The location means she’s cooking for visitors from all over the world, many of whom are celebrities. “So many people come in really excited,” she says, adding, “This is the only restaurant in America based on a TV show.”




A chatty waiter in suspenders leads us to our table across the 8,000 sq ft restaurant, with floor-to-ceiling windows overlooking the lively Vegas Strip. The cooks are in red and blue jackets, accessorised with bandanas, just like in the show. A glance at the menu reveals that Ramsay has played to his strengths. Instead of falling into the celebrity chef trap, the food is simple without unnecessary bells and whistles. Or in culinary terms: spheres, foams and dehydrated powders.
 
A taste of the best
I begin with a golden beet salad, creamy with Greek yoghurt and topped with crunchy pistachio granola. For the main course, I’m torn between the legendary beef Wellington and Ramsay’s classic crispy skin salmon, which the waiter tells me is on the menu of his three Michelin-star restaurants. I settle on salmon, flaky with a deliciously crisp seared crust. It is served on a bed of robust Beluga lentils and a tangle of shaved fennel. Dessert is the universally popular sticky toffee pudding: warm, spongy and familiar, it’s served with creamy speculoos ice cream.
As for the question weighing on all your minds: does Ramsay yell in the kitchen? Both Tribble and Wilson burst into laughter. “Yes, he does sometimes. But for the most part no,” says Wilson, “He’s actually soft-hearted. Also really funny. Really sharp, witty and super engaged.”




Assuming this is just good PR, I ask my chauffeur from Bell Limousine later what she thinks of Ramsay, as she drives him around Vegas occasionally. She unreservedly answers, “He’s the nicest man. He likes to sit in the front seat and play with the radio.” She adds, “I was worried the first time I heard I was driving him: I’ve seen the show. I turned 60 this year and even my children don’t talk to me like that. I thought I may get into an argument with him... But he was so nice.”
The writer was in Las Vegas on the invitation of the Las Vegas Convention and Visitors Authority
"
Food & Health,"
July 12, 2018 16:28 IST
","
On bunny chow, a staple food at Durban "," I couldn’t believe we were travelling 30 kilometres to eat bunny chow. Can’t we just stop at one of those ubiquitous Nandos instead? 
But a friend insisted we savour the Durban delicacy, and promised it would be worth it. So we reached De’Ma restaurant at the Gateway Shopping Centre in Umhlanga in Durban to eat the famed bunny chow. “Quarter or half?” the waiter asked, followed by, “chicken or mutton?”
Asking for a quarter with chicken seemed a safe bet. The size of the loaf and overflowing chicken curry, like volcanic lava, was an overwhelming sight. The look and taste of the gravy was pretty much Indian. Unlike the Gatsby, which is Cape Town’s favourite sandwich, where a foot-long bread is stuffed with just about everything available in the refrigerator, bunny chow has just one filling — curry.
It’s the plating that truly takes the cake. An uncut loaf of bread, hollowed out in the centre is filled with curry, either chicken, mutton or sometimes beans-based gravies. A big cut-potato and carrot salad are served on the side along with the scooped-out bread, to be eaten with the gravy. 
Succulent chicken pieces are well-cooked in tomato gravy and you can detect the distinct flavour of Indian spices. The closest Indian parallel I could think of is pav-bhaji. Halfway through, the bread loaf absorbs the curry, and as you go breaking the mountain of the bread, more curry spills out from the well. It’s a mess... but a delightful, finger-licking mess.
There’s no clear historical origin to Bunny Chow, though. It’s believed to be an Indian innovation in the 19th Century, when Indian workers arrived in South Africa. In between laborious work, they would pack their curries inside the bread to save time. 
Bunny Chow also became popular during Apartheid, when most restaurant owners would not allow black diners inside their restaurants, and instead, would pack the curries inside a loaf of bread and give it as a takeaway. 
The very name ‘bunny’, many agree, is derived from the ‘bania’ community, who’d run these restaurants. But for most Durban residents now, bunny chow is a staple, a fast takeaway option, or even an evolved fine dining experience. 
Either way, while in Durban, make sure not to miss this chow!
"
Food & Health,"
July 12, 2018 16:23 IST
","
What makes the Riesling so special?
"," Okay, I admit it: for me, ‘Riesling’ equated to syrupy sweet wine. However, with wine-connoisseurs speaking eloquently about its aromatic delights, I had long wanted to reconsider my palate. The opportunity came during a visit to Rheingau, a designated wine region in Germany, where almost 80% of the grape grown is Riesling.
What I instantly experienced at the Riesling tastings was the aroma — a strong bouquet, ranging from tangy lemon to rich apricot in the late harvests, with lots of fruit notes in-between. That Riesling can only be a sweet wine was a preconception that stood on its head. Rheingau winemakers have responded to the market demand for drier wines, with Rieslings that carry the descriptions trocken and halbtrocken, the German classification for dry and off-dry wines. These Rieslings have a finely balanced acidity, leaving a clean finish on the palate.




It is important to note that ‘sweetness’ in the Riesling context does not mean an inferior wine at all. On the contrary, Riesling is a grape variety that lends itself delightfully to sweeter, fruit-forward wines. Which one prefers is just a matter of taste. However, Rheingau is the perfect place to sample the sweeter range of Rieslings, because this style of wine-making originated here, specifically at the famous Schloss Johannisberg. The 50th parallel — or circle of latitude — that cuts through the area, is marked. It serves as a reminder of Rheingau’s special micro climate and influential terroir, that is perhaps responsible for the term ‘minerality’ applied to many Rieslings here.
At Domdechant Werner’sches Weingut, another Rheingau winery, I had the opportunity to attend the estate’s spring presentation, a tasting of their complete programme of wines. This ranges from the powerful dry wines, Erstes Gewächs (the German equivalent of the French Grand Cru), to the world-famous fruit-driven dessert wines; of the latter, we did a vertical tasting of 10 Auslese wines. “Sweet” is an inadequate description of these opulent brews, whose clean acidity so elegantly balances out the velvety notes of honey and dried fruits.




Dr Franz Werner Michel’s family has harvested Riesling at Domdechant Werner since 1780. He talked of how the wine is already in the grape, their job is to “allow it to realise its full potential”. Painstaking care is lavished on the process, from the harvesting, the steeper slopes of the vineyards necessitating that the grapes are hand-picked. It is said that many man-hours of picking are required to produce a bottle of top-end dessert wine such as Trockenbeerenauslese. Apparently, many easily last 50 to a 100 years; Riesling is a rare white wine that fares well in the bottle over long periods.
Those who like theirs bubbly will be happy with the Riesling Sekt Brut or the fresh German sparkling wine. The Reisling, as it turns out, is a pretty versatile grape — it even worked well in the wine schorle, a refreshing mixture of wine and sparkling water.


 
"
Food & Health,"
July 12, 2018 16:07 IST
","
Sunday specials at Sayahna Garden Restaurant "," 
Breakfast at an ‘evening restaurant’ might sound like an irony. But that’s exactly the delicious difference Sayahna Garden Restaurant brings with its stand-alone Sunday Breakfast, which boasts of a compact but inviting, chiefly ethnic Kerala fare. As you walk in after negotiating a particularly snarled-up mid-morning traffic despite it being a Sunday, the place suddenly offers you a semblance of serenity as a touch of the traditional comes garnished with a reposeful ambience.
Ensconced at a lush corner of Kerala Tourism Development Corporation’s sprawling Mascot Hotel in the heart of the city, Sayahna Garden Restaurant’s highlight is, as the name evinces, the green-hugged open-air dining space by the side. The stripped-down furniture adds to the sun-kissed garden’s visual charm by silently foregrounding the emerald vista.




However, opting comfort over aesthetics, we amble towards the AC dining area with artsy, oil-smooth wallpapers and we are welcomed by a courteous usher. The dinky list on the single-page menu proves particularly helpful in whittling down your choices for an economical breakfast. Apart from the few odd-ones-out like the good old bread-butter-jam combo or the improvised beef/chicken omelette or muffin, the rest of the list unequivocally sounds chaste naadan with the likes of kadala curry, beef roast, Kumarakom chicken curry, pidiyum kozhiyum, ari pathiri, chiratta puttu, mutta kuzhalappam... to name a lip-smacking few. The bonus is ‘the week’s special’, not on the list and something that can range from a variety of South India’s evergreen favourite, dosa, to a dose of the quintessentially Maharashtrian pav bhaji masala. The special on a chosen day is announced on the black board outside, and, today, poori bhaji masala it is. Nevertheless, the best part of the entire deal is the ‘small’ and ‘large’ portions available for the dishes on offer, especially curry. A great boon in trying out more while reigning in the final bill.




After a genial dialogue for order-taking and a brief wait, the dishes are borne in one by one. First up is ari pathiri, accompanied by a ‘small’ portion of beef roast and mutton stew. Soft and almost wafer-thin, the snow-white pathiri melts in the mouth, aided by a thick and creamy mutton stew with moderate dollops of potato and carrot. The well-cooked meat pieces seem to be in competition with the rice pancake for which is tenderer. However, the light-brown homely beef roast, unexpectedly with quite a bit of onion-infused gravy and fine green chilly chops, proves a spicy foil to the succulent but mild-tasting stew.




The chef’s recommendation of the day — the Kottayam-style pidiyum kozhiyum — comes calling next. Not a dish you would easily find in the city every day, this scalding gravy-rich delicacy lives up to its reputation with globs of pidi (rice balls equivalent to kozhakkatta) dunked in coconut milk-rich Kumarakom-style chicken curry topped with creamy residual sauce from the pidi. Wheat porotta, often cherry-picked as a healthier alternative to its otherwise unbeatable maida cousin for the Malayali, may be the only item tasted and tested that scored a low, only for its moderately high oil content. Nonetheless, it’s not a deal-breaker.
If the chef insists on trying out the day’s special, you can’t outright say nay, especially if your taste-buds have not demurred yet. Hence arrives the poori bhaji masala set, with three impeccably inflated pooris and a generous bowl of yellow, mellow mashed potato curry. Something simple to write home about. Enough is not enough and you can’t help but want to polish off the remainder of the stew and roast gravy when you scrutinise the menu again and see the spirit-lifting word ‘kallappam’. But blame it on transliteration as a double check with the waiter after the order clarifies any misgivings. Kallu-appam. One should have read ‘stone’ and not ‘toddy’. However, no blame on the chef as the flat dosa-like appam passes muster.




Shyam Lal, the chief chef, says Sunday Breakfast serves as a perfect choice mainly for church-goers on a Sunday morning. “Also, the idea of small and large portions for some of the dishes helps reduce wastage and spices up choices for the customer,” he adds.
Sunday Breakfast may not be the once-in-a-month, spoilt-for-choice meal plan you wouldn’t mind splurging on but it is certainly a toothsome idea for a no-frills but hearty kick-starter with minimal garnishing and maximum satisfaction that saves you the hassle of cooking on a day you would prefer to take it easy.
Cost for two can be as low as ₹200
Timings: From 8 am to 11 am on Sundays 
"
Food & Health,"
July 13, 2018 17:51 IST
","
A dragon from Kolkata ","There’s Chinese. And then there’s desi Chinese: Spicy curries, deep fried chicken and prawns in a golden batter. 
A lot of these dishes originated in Kolkata’s Chinatown, where a community of Chinese traders worked in tanneries, and started a number of restaurants. 
Now you can get a taste of their unique food, inspired by China and shaped by Kolkata at WelcomHotel Grandbay’s Hotel Grand Bay’s restaurant — The Residency., attending their Indo- Chinese cuisine promotion. Dive in to taste the India version of Chinese food at the . The chef along with his team have crafted a menu that draws inspiration from Kolkata’s Chinatown. 
The month-long promotion is a tribute to the culinary escapades of Kolkata’s Chinatown, famous for Indianised Chinese food. 
I begin with dragon chicken, which is possibly created by the Hakka community that first settled in Kolkata, according to legendso. The chicken, which is deep fried, is a perfect blend of tender chicken covered with crispy rice granules. 




“The main ingredients of Indo-Chinese cuisine include ripened chillies, ginger, garlic, fish sauce, lime, sugar and chilli paste A proper Indo-Chinese meal should consist of a soup, a curry with various accompaniments and a meat dish with vegetables,” said executive chef Sridhar Kare.
My journey begins with a spinach egg drop soup. The soup, thick with with finely chopped spinach and egg tastes better than it looks as the subtle flavours of spinach and egg complement each other. 
Next on the table are starters, which are dominated by chicken and prawns. The v-shaped chicken wings, named exactly as after the way it is presented, would is fairly bland without the garlic dip that is served along with the starters. 




Biting into the crisp layer accompanied with springyness of the prawns teamed with a lingering spicy-and-sour flavour was delight. 
For the main course, I try triple Schezwan fried rice. which not to my Again, there are no surprises. came in three tiers. It is essentially a a layer of fried rice with schezwan curry on top. This is then topped with fried noodles, resulting in a riot of flavours. 




"
Food & Health,"
July 13, 2018 16:42 IST
","
Here are a few recipes for some nutritional bites "," 
Walnut-Crusted Goats’Cheese Balls
Ingredients:
Toasted walnuts, finely chopped: 100g 
Zest of 1 lemon
Chives, chopped: 1tbsp 
Soft goats’ cheese: 250gm
Preparations
Mix the walnuts with the lemon zest and chopped chives. Using a teaspoon, roll the goats’ cheese into 14 balls and evenly coat each in the walnut mix.
Falafel with walnuts
Ingredients
Dried chickpeas: 250gm
Breadcrumbs: 30gm
Walnuts: 50
Garlic: 3 cloves
Onion: 1/2
Parsley: 1 sprig
Cilantro: 1 sprig
Cumin: 1 tsp
Sunflower oil
Black pepper
Salt
Mixed lettuce as a side
For the yogurt sauce:
Mix plain yogurt and 2 tablespoons olive oil
A sprig of mint, pepper and salt
Preparations
Leave the chickpeas to soak in cold water throughout a night. Peel and chop the onion and garlic. Wash the parsley and cilantro, dry with paper towels and chop the leaves finely using a sharp knife.
Grind the drained chickpeas into a grinding with bread crumbs, onion, walnuts, garlic and herbs. Add the cumin, salt and pepper and let it stand 30 minutes. Form balls of dough and fry in batches in a pan with hot oil until golden brown.
Prepare the yogurt sauce whisking all the ingredients. Serve the falafel with salad and yogurt sauce.
Walnut cupcake
Ingredients
Eggs: 2
Soft olive oil: 125gm
sugar: 125gm
Skimmed milk: 160ml
Wholemeal flour: 270gm
Yeast powder: 2 tsp
Walnuts, chopped: 35 
Ball of mozzarella: 1
Dried tomatoes: 3
Arugula: 20gm
Olive oil: 2 tbsp
Pepper 
Salt 
Preparations
Preheat the oven to 175 °C. Drain the mozzarella cheese and chop finely. Chop the tomatoes and the arugula.
Whisk the eggs with the sugar and the soft olive oil until obtaining a smooth and foamy mixture. Add milk and sifted flour with the yeast and continue blending using an electric blender for two minutes until getting a light cream texture. Add the walnuts, the mozzarella, the dried tomatoes and the arugula, all finely chopped. Add salt and pepper and mix lightly.
Having 12 cupcake backing liners, fill them with the mixture. Bake for 18-20 minutes at 175 °C, until they have risen and feel firm to the touch. Remove them from the oven, let it cool a few minutes and stand on a rack to cool completely.
For the topping: Whisk the ricotta with a pinch of salt and pepper. Finely chop the small tomato. Use a spatula or the back of a spoon to cover the cupcake surface with ricotta. Decorate with dried tomatoes and chopped walnuts and arrange a piece of arugula on each of them. Serve immediately.
Cranberry Wellness Bowl
Ingredients
For salad:
Rocket leaves: 1 cup
Lollo Rosso leaves: 1 cup
Corn kernels: 1/3 cup
Mixed lettuce leaves: 1 cup 
Spring onions, sliced: 1/3 cup
Sprouted chickpeas: 1/2 cup 
Dried cranberries: 1/2 cup
Medium size sweet potato, cooked: 1
Carrots, grated: 1 cup
Feta cheese: 1/3 cup
Salt to taste
Pinch of roasted cumin-fennel powder (optional)
For dressing:
1/2 cup dried U.S. Cranberries, 2 tablespoons olive oil, salt and pepper to taste. 1/3 cup Spring onions sliced, 2 tablespoon balsamic vinegar and 1 tablespoons maple syrup.
For garnishing:
Pepper to taste and a few dried cranberries.
Preparation:
Toss all the ingredients for the salad in a bowl.
Take all the ingredients of the dressing and blend.
Toss the salad with the dressing.
Serve garnished with black pepper and dried U.S. Cranberries.
(Recipes Courtesy: Vicky Ratnani and Sabyasachi Gorai)
"
Food & Health,"
July 13, 2018 16:22 IST
","
Chennai’s Spice Klub: Fine dining, with a taste of the streets
"," Spice dominates everything at this restaurant, from the food to the line of art work along an upper wall. They look like abstract paintings, but are actually works of chiselled wood: each painted in a basic colour and centred around a spice like cinnamon or chilli. The huge, staid wooden frames set the tone for the entire restaurant: high-ceilinged, narrow-walled, and tall panels aplenty.
The dishes placed on the table, though, are a trifle more funky. A constant is the Mumbai-style rack of eight cutting-chai glasses, each filled with a brightly-hued, delicious dip. 
What’s even funkier is their decision to start with the sweet stuff: popular among the beverages are coconut water with assorted caviar and mango on the rocks. While the former, served in a bubble-like container that spills foam from all sides, is as sweet and delicious as you can expect coconut water to be, the latter transcends the narrow boundaries of entrée, main course and dessert. No, really. Crunchy as ice, with some sponginess of pulp and the taste of, well, pure mango, it is one of those dishes you can spoon mouthfuls of with no regard for course, meal, or time of day. And that’s exactly what we did: mango on the rocks stayed put at the table throughout, and made it to our plates at the end of every course.
There’s much to be said for the inventiveness of Spice Klub’s head chef in Mumbai. 
Take, for instance, the fruit lassi served in six flavours, solidified into a jelly-like consistency through a process called spherification, that lets you tip one serving of unpleasantly saccharine-sweet lassi right into your mouth like an oyster. Or, take the dahi vada, aka vada boondi served with dahi caviar. 




If you have grown up feasting on the middle-class staple, served at every celebration and family get-together, you’ll recognise the core taste of the vada from the boondi you spoon up, and the pleasant familiarity of curd mixed with just the right spices from the bubble of ‘caviar’ that joins the former in your mouth. It’s a party — nay, a homely Indian wedding dance — in your mouth.
The gilavati kebab — unlike most others — doesn’t melt in your mouth. But then, it doesn’t need to. It’s barely softer than a regular tikki, and so rich in flavour that you don’t mind chewing on it for a while. And then there’s the vada pav: plain buns served with potato mousse, with the masala packed in little, edible, plastic-like pouches made of potato starch. Once it’s all in your mouth, it’s like chaat right off the streets. 
But the pouches melt as soon as they touch your tongue, so don’t try this dish if you aren’t willing to race the different components into your mouth. In fact, if you’re the kind of person who doesn’t like playing with your food, don’t come here at all.
"
Food & Health,"
July 13, 2018 16:19 IST
","
World’s best alcohol products that have an ‘Indian’ element "," There are many alcoholic products in foreign shores that come with a tag “Indian” attached. Here are the world’s best known ones. 
Indian Tonic Water
A friend from New Zealand tells me that almost all tonic water in the market comes with the label “Indian Tonic Water”. Tonic Water is an important additive to gin, to be had straight or in cocktails. 
It was the prevalence of malaria in India that perhaps gave rise to the tonic water. It was originally used as a prophylactic against malaria, and intended for consumption in tropical countries such as South Asia and Africa, where the disease was widespread. 
The tonic water was a carbonated soft drink in which quinine was dissolved. The quinine was so bitter that the British in the early 19th Century began mixing the powder with soda and sugar, and a basic tonic water was created. The first commercial tonic water was produced in 1858. Gin and Tonic also originated in British colonial India, when the British population would mix their medicinal quinine tonic with their favourite gin or to create Vodka Tonic.
India Pale Ale
Way back in the 18th Century, European traders visited India through the East India Company. They brought with them a pale ale brewed by George Hodgson in his Bow Brewery located on the Middlesex-Essex border. It came to be known as India Pale Ale (IPA) and was brewed from pale malt.
The ale became a permanent fixture in English pubs and taverns too. So popular did it become that a brewery was established near the East India docks in East London. IPAs have a long history in Canada and the United States too, and many breweries there produce a version of the beer. 
Some of the most widely seen examples include Brewdog Punk IPA, Thornbridge Jaipur IPA, Oakham Green Devil IPA, and Fuller’s Bengal Lancer IPA. To conform to the style, Modern British IPAs should be in the range 40-60 IBU with alcohol in the range 5% to 8%. 
The modern incarnation is described as a moderately-strong, very well-attenuated pale British ale with a dry finish and a hoppy aroma and flavour.
Indian Single Malt
The Indian whiskey brand, Officer’s Choice, sold an astonishing 400 million bottles all over the globe in 2015. 
In recent years, the very Indian-sounding Amrut has made waves around the globe in the single malt category. Although discerning whiskey aficionados traditionally would choose Scotch and Scottish Single Malts, India’s craft distilling culture has also earned a reputation for the whiskey it is making for international consumption. 
Neelkanth Rao Jagdale produced Amrut Fusion Single Malt, made of 50% Indian barley and 50% peated barley from Scotland, and the world of whiskey took note.
Leading whiskey expert Jim Murray, in his Whisky Bible of 2010, named Amrut Fusion the third best single malt whiskey in the world, and declared it to be “one of the best malts ever made anywhere in the world”.
Indian whiskeys are made primarily out of molasses. Single malt is a new avatar for Indian brewers, but popular brands such as Amrut, Rampur and Paul John are making the Indian presence felt in foreign countries. Such Indian craft whiskeys are described as fruity, toasty, honey-like and cinnamon flavoured.
While the climatic conditions in Scotland and India are very different, the single malt in our country matures faster. But, Indian single malt whisky must be matured for a minimum of three years and a day in oak casks and must be the produce of a single distillery.
"
Food & Health,"
July 13, 2018 15:32 IST
","
Bottle it up: Review of Frozen Bottle
","It was a busy day at work and what I needed was to indulge in something sweet. I decided to check out Frozen Bottle, the newly opened thick shake store. I found it tucked in a by-lane of Race Course, and thankfully, it was not crowded. The place was well lit and framed photographs of the shakes hung on the brown walls.
The menu had an array of milkshakes and ice-cream jars with flavours like Kesar Badam, Kiwi Krush, Oreo Cheesecake and Banana Gulkand. They also offered two sugar-free shakes in: Cold Coffee and Nutty Vanilla. After much deliberation, I went for the classic butterscotch milkshake, while my friend chose a Season’s Special Shortcake ice cream jar. “It is mango in this season,” said the person behind the counter, as he took our order. 




A filled-to-the-brim glass jar and a bottle arrived at our table without much delay. “These bottles are yours. You can take them with you if you want,” we were informed. My milkshake was thick with a thin layer of froth on top. I took a tentative sip; it had the right amount of sweetness. The ice cream jar had three layers: sponge cake, mango ice-cream and mango pulp. I tried it and was reminded of the fresh fruit. We ordered three milkshakes — Loving Litchi, Spicy Guava and Garden Strawberry — as a take away. The packaging was in glass bottles too and we walked out of the store happily holding on to the pretty bottles.
The litchi shake had a strong flavour of the fruit but was overpoweringly sweet. The Strawberry was nice but just standard; nothing special. The spicy guava was the best where the taste of the fruit could be relished with each sip and that the spiciness of the red chilly lingered as an after taste. It was almost like eating a slice of guava sprinkled with red chilli powder. 
As for the empty bottle I took home, a money plant now grows in it; while it graces the kitchen shelf in the home of my friend. 
Suggestions
The only downers were the plastic spoons and straws. Steel spoons are an option for the ice cream jars. For those customers who wish to take their bottles away, it would be nice to have a place to rinse them out.
Info you can use
Their range starts from ₹139. 
Frozen Bottle is at 127, Thiruganasambandam Road, Race Course. 
Call 04224981002 for details 
"
