Category,Date_and_Time,Keywords,Article
Others,"
May 03, 2014 10:49 IST
","
Assam violence: Nine more bodies recovered in Baksa district
","Nine more bodies were recovered from a village in Baksa district on Saturday morning, taking the toll to 32 in the violence unleashed by >NDFB-Songbijit militants in Bodoland Territorial Administration Districts (BTADC) area in Assam.
The bodies of the victims, including four children and two women, were recovered from Khagrabari village under Salbari sub-division adjacent to the Manas National Park, official sources said.
Bodies of two children were identified as Ilina Khatun and Ariful Islam.
Three children, aged between seven and ten years, who were hiding in a forest on the banks of river Beki were also rescued, the sources said.
Besides Chirang and parts of Dhubri districts, >indefinite curfew has also been imposed in Kokrajhar and Baksa districts where 23 people were killed.
The Army has been staging flag marches in the >violence-hit areas to instil confidence among people and to bring the situation under control, the sources said.
The violence started when heavily armed NDFB-S militants entered a house and shot dead three members of a family, including two women, and injured an infant of a minority community near Ananda Bazar area in Baksa district on Thursday.
This was followed by indiscriminate firing by the insurgents at Balapara-I village in neighbouring Kokrajhar district in the early hours on Friday which left eight persons dead and injuring several others in their own houses.
Last night, 12 bullet-riddled bodies, including those of five women and a child, were recovered from Nankekhadrabari and Nayanguri villages in Baksa district where nearly 100 houses and a wooden bridge were set ablaze by the ultras.
Meanwhile, police fired in the air at Basbari in Baksa district when a mob armed with spears and sticks tried to set ablaze a Forest Range office on Saturday morning.
The agitators complained that their houses had been burnt down by militants and government had failed to protect their lives and property, official sources said.
A total of 22 people have so far been arrested in connection with the violence.
Additional Director General of Police (Law and Order) A.P. Rout told reporters that investigation had revealed involvement of NDFB(S) in the violence.
Six of the ten companies of paramilitary forces sent by the Centre to tackle the situation have reached Assam with three of them sent to Kokrajhar and two to Baksa, Mr. Rout said.
Another company was on way to Udalguri district under BTAD as a preventive measure, he said.

>On operations by Army to control the situation, the ADGP said counter-insurgency operations by the troops were on for a long time, but now extra forces ad been posted there in view of the current situation.
"
Others,"
May 02, 2014 01:34 IST
","
Gunmen attacks scribe in Kokrajhar
","Unidentified gunmen attacked the Kokrajhar district correspondent of a Guwahati-based Assamese daily Dainik Janasadharan Dhananjoy Nath and hit him on his head with the butt of a pistol in lower Assam’s Kokrajhar town on Thursday.
Mr Nath, who is also the Secretary of Kokrajhar Press Club, sustained injuries on his head and was treated at a private hospital of the town. The incident took place when he was returning home.
Superintendent of PoliceKokrajhar district, Sunil Kumar told The Hindu that Mr. Nath had told the police that the attackers had hit him on his head with the butt of a pistol.
The SP said that police suspected that it could be a case of extortion as Mr. Nath owned a hardware shop and suspected militants had probably attacked him in a bid to extort money from him. He said that investigation into the incident had already begun and the details were expected to be known in a day or two.
"
Others,"
May 04, 2014 19:20 IST
","
Two North Eastern Railway officials booked for bribery
","The Central Bureau of Investigation has registered a case against a Chief Administrative Officer and a Chief Engineer (construction) with the North Eastern Railway besides six private persons, including the chief editor of a small-time Mumbai magazine, for allegedly receiving bribes in lieu of a contract worth Rs.58 crore.
The contract was for the construction of three rail over-bridges between Maharajganj and Masrakh in the North Eastern Railway Zone in Bihar. “Searches have been conducted at 12 locations on the residential and office premises of the accused senior Railway officials and the other accused persons in Gorakhpur (Uttar Pradesh), Chhapra (Bihar) and Mumbai,” said a CBI official.
According to the agency, the two accused Railway officials are Chief Administrative Officer Omkar Singh and Chief Engineer Sanjay Kumar Mishra. The magazine editor has been identified as Suresh Tripathi.
“During the searches, we seized Rs.15 lakh in cash and jewellery worth Rs.50 lakh from Mr. Mishra’s residence,” said the official. The CBI teams have also seized cash, jewellery and details of bank account, fixed deposits and properties from other places. “Certain documents allegedly relating to the transfer and posting of Railway officials and award of contracts were also seized from the premises of a private person,” said the official, adding that some of the accused are contractors.
"
Others,"
May 03, 2014 14:43 IST
","
03rd May 2014
","Mrs. V. INDIRA (76), Wife of Mr. V. Srinivasa Rao, Chennai-600089, expired on 01-05-2014. Eyes donated to Rajan Eye Bank, (Project of Rotary Club of Madras, T.Nagar), Chennai-17. (Ph: 28340500).
Mr. G.J. Rathinasamy, B.S (U.S.A), S/o. Mr. S.C. Jayaraj Nadar passed away on 02.05.2014. 58, Vaigai Street, Velmurugan Nagar, Bypass Road, Madurai. Prayer Meeting at 5.30 P.M on 04.05.2014. Mobile: 94422-49940 / 94426-49940.
Mrs. Thangam, W/o. late Mr. S. Venkateswaran (Southern Railway) passed away on 30.04.2014. Dasasthu on 09.05.2014 . 4th Cross Street, Lakshmi Nagar Extn., Porur, Chennai. Phone: 044-2476 3227.
Mr. N.S. Ravichandran passed away on 02.05.2014. Funeral on 04.05.2014. Vanavil, #11, Ormes Road, 3rd Cross Street, Kilpauk, Chennai – 600 010.
Mrs. R. Jayalakshmi passed away on 29.04.2014. Mobile: 94449-91389.
Mrs. V. Indira Srinivasa Rao, W/o. Mr. V. Srinivasa Rao (Retd. CGM, NLC Ltd) passed away on 01.05.2014.
Mr. S.K. Sarma, Retd. General Manager (Engg) Civil, Airports Authority of India passed away on 27.04.2014. Dasasthu on 05.05.2014 at 10 A.M at : 5/340, Madipakkam Main Road, Madipakkam, Chennai – 600 091. Phone: 044-4202 0147 / Mobile: 0-98400-24720.
Cdr. N.I. Rajagopalan, Retd (Native of Aranipatti, Pudukkottai) passed away on 02.05.2014 at Chennai.
Mrs. Seetha Chidambaram, W/o. late Mr. M. Chidambaram (D.E. Highways – Retd) passed away on 01.05.2014. Mobile: 99628-94745.
"
Others,"
May 01, 2014 18:45 IST
","
A man of wits
","“I’m more interested in what is happening today than something that happened in the past,” he says. Pitted against stalwarts such as Tha. Ku. Subramanian, Gandhimathi, Rajaram, Ramachandran and Sol Vilangum Perumal, Raja had to and did exhibit his oratorical prowess.
From a quiet child in Keezhamathur village near Thuvariman, Raja reached the American College for under-graduation and ended up with a job in United Bank of India. But he went through a rough phase during his growing up years and that, he says, taught him quite a few important lessons in life, most important being how to fight challenges confidently.
Even in the wildest of his dreams, Raja had never thought that he would become a speaker one day. But he rose to celebrity status in debate programmes!
Raja travelled extensively with the team of Tamil scholar Solomon Papiah. “For more than 15 years I only listened to ayya’s (read Solomon Papiah) programmes. I still remember the days when I travelled on the lap of star speaker Rajaram to attend a programme in Keezhakuilkudi because there was no space in the car. I followed the team like crazy.”
Perseverance pays and he got a chance to speak at a debate programme as a substitute since the original speaker failed to turn up. “Ayya asked me to speak. I knew it was a make or break situation. I was neither prepared nor equipped to speak. But, I grabbed the opportunity and spoke confidently. The humour in my speech caught the attention of the audience. The first words of appreciation -- ‘Super...’ -- came from the person operating the public address system. He was my first fan,” he recalls.
Today, he is famous as Pattimandram Raja. “It is a result of the impact ayya has created on me over the years,” he says.

Pattimandram, the art of debating, flourished in Madurai with the help of literary associations but now with the continuous projection on television channels, the pattimandram speakers have catapulted to a star status.
Raja gained popularity with his logical arguments and he soon became the peoples’ representative on stage. “I credit this success to the members of ayya’s team. Even as a novice, I was given a free hand to speak,” says Raja, who many times had to take on much more experienced and established speakers. “Had they objected to my counter arguments, I would not have reached this far,” he adds, acknowledging their magnanimity in accepting him as a part of their team. “Their whole-hearted support and encouragement helped me to climb up the ladder,” he says.
Blessed with the gift of the gab, Raja strikes an instant chord with the audience. “I don’t have a literary background. My strength is my knowledge about the common man and his struggles. My daily dose of news from papers provides me with ample information about real life incidents,” he says, not forgetting the influence of ayya’s speech on him.
Raja believes in constantly updating himself because he feels if you are away from news, you become an island.
“I try to link the day’s news to the topic of the programme as public acceptance is more if the incidents are the most recent,” says Raja.
He also believes in speaking extempore. “We never discuss a topic. Everything is done on-the-spot. Many times, we are given the topic only after reaching the venue,” he says.
His witty arguments on television also fetched him an opportunity to act in films. Ever since popular filmmaker Shankar offered him the maiden chance, Raja has done 15 films. Raja also anchors Vaanga Pesalam on a popular satellite channel with co-presenter Bharathi Bhaskar discussing every topic under the sun, from science and technology to art and architecture. “It has attracted all sections. We try to share a lot of information and when we hear that it is useful for the students, we feel great. In fact, I have spent more time preparing for this show than for the pattimandram programmes,” he says.
Fully aware of his strengths and weaknesses, Raja is careful about the choice of his words on stage. “I always think from the audience’s perspective,” he says and adds, “I don’t advice, I only try to keep public in good humour.”
"
Others,"
May 02, 2014 20:53 IST
","
And it stopped, short…
","Bidding adieu to the clock-less clock tower in Russell Market, we head towards Palace Road. The clock tower in the Central College premises is perhaps the second oldest in Bangalore. If the Russell Market clock tower stands uncared for, surrounded by haphazardly built structures around it, the one in Central College is clouded by the Bangalore Metro project. As if to say ‘far from the madding crowd’, this regal clock tower stands quietly on the lush green campus. So quiet, that it doesn’t even tick.
“It must have stopped working more than ten years ago,” friendly souls on the campus offer. “The maintenance of this clock has been taken up by Titan. We have been asking them to set it right, somehow it hasn’t happened…,” the officer in the Engineering Department of the Bangalore University explains.
Central College was started in 1858 as Central High School with just about five students. In those days it was just a small shed with the Rev. J. Garrett as its principal. For a period of eight years, between 1876-1884, the vice-principal was Mushir-ur-Talim, grandfather of the great scientist Homi Jehangir Bhaba. The administrative block of the college -- as the small inscribed stone slab on the face of the building says -- was built in 1882, also the year in which the clock tower was built. The university itself was set up in 1886 on the same premises. The clock tower and other red sandstone buildings on the premises of Central College were constructed around the time when the Attara Kutcheri (now the High Court of Karnataka), Carlton House and the Cubbon Park library were built.
Most books on Bangalore’s monuments and historic buildings speak of this strikingly beautiful structure in glowing terms. One of the most accurate descriptions says this: “The Gothic style architecture is characterised by a steep roof of Mangalore tiles, topped with row of decorative ridge-tiles, iron crested towers, turreted parapets and gables, intricately done plaster motifs conspicuous in the elevation in a contrasting colour, cast iron railings and pilasters and parilions rising from the wing.” A. Jayaram, an expert on Bangalore, says the The Central College main block has many similarities with the St.Andrew’s Church on the Cubbon Road. The latter was earlier referred to as the Scottish Kirk.
It is interesting how the clock tower became a part of the life of people on the campus. In the Central College Centenary Souvenir brought in 1958, there are several references to the clock tower. In a joint article “Reminiscences”, C. Rajagopalachari and his close friend, the Kannada writer Navarathna Rama Rao write: “We knew intimately and loved everything in the College from the lawn and the cricket field -- Oh, what a cricket field it was, with a border of ancient trees which gave shelter to boys young and old while they watched the varying fortunes of the battle their soldiers were fighting on the field -- everything from the lawn and the cricket field to the venerable trees which bounded them, and from the straggling outhouses by the muddy pond, to the austere red College building with the gaunt clock tower keeping watch over it…”
The clock tower which has now entered the realm of ‘timelessness’ was an object of curiousity and questioning always. K. Dwarakanath records this in the souvenir. “When I came from the Maharaja’s College to Central College in Bangalore, this Gothic architecture was one of the first three features that struck my mind. Another was the clock tower which is unique in its own way. I remember how in many a general knowledge test, there was this question on how many clocks that the tower has, and many students gave wrong answers…”
We too did a small quiz as we stood there – beaming happy smiles, most said: “Oh, we don’t know…”

(This is second in the three-part series on Clock Towers in Bangalore)

"
Others,"
May 04, 2014 09:35 IST
","
Strange fish netted at Pamban
","A day after catching deep sea lobsters, considered a ‘prize catch,’ country boat fishermen have caught strange-looking rare fish, believed to be fully grown ‘Rhinochimaera,’ a deep sea fish.
Fishermen, who ventured into the south sea for fishing in a motorised ‘vallam’ (country boat) on Friday morning and returned on Saturday morning, caught the fish while fishing about 40 nautical miles south of Pamban.
I. Litisan, who owned the ‘vallam,’ said the fishermen had gone to the deep sea looking for a better catch when they caught the rare fish. Each fish weighed about six to seven kg. As the fish were not consumed, they were cut into pieces for drying, he said.
Sources in the Central Marine Fisheries Research Institute (CMFRI) said the fish belonged to the Rhinochimaera genus and Chimaera family. The exact species could be confirmed only after a detailed study, they said. These fish could have migrated from the deep sea, they added.
Mr. Litisan said fishermen in his boat also caught about 50 deep sea lobsters, totally weighing about five kg. They were sold at Rs. 1,000 a kg, he said.
“We get such rare fish species, giant lobsters and prawns as the sea is undisturbed when the mechanised boat fishermen are staying away from the sea since April 15 when the 45-day ban period began,” he told The Hindu.
R. Roosevelt, who was engaged in fishing and trading, said country boat fishermen in the Pamban region used to get a range of fish such as Groupers, Basslets, Goat fish, Anchovies, Travallies, whitings, Barracudas, Pomfrets, Seer and Halfbeaks, besides crabs and lobsters.
They said there were about 800 motorised country boats in Pamban area alone and the fishermen ventured into both the north and south sea for fishing. On a given day, 500 boats would venture into the sea and the average day’s catch from all the boats would be around 35 tonnes, Mr. Roosevelt said.
While crabs and lobsters were exported to foreign countries, the other varieties were sold in the domestic market, he said. About 7,000 families in the region depend on fishing for their livelihood, he added.
"
Others,"
May 06, 2014 13:44 IST
","
Six killed in accident on Grand Southern Trunk Road
","Six people travelling in a car, five of whom were of the same family, were killed in a road accident on Grand Southern Trunk Road at Madurantakam on Monday. The victims include an 18-month-old boy
The victims, hailing from Ginjee, were on their way to Chennai to attend a function. Kancheepuram district police sources said Maheswaran (30) was driving a Wagon R belonging to Baskar (35), a physiotherapist. On the bypass across the town, Maheswaran rammed a private bus that was slowing down.
The driver of a lorry that was travelling close to the car hit the brakes. However, as it was raining, the road was slippery and the driver was unable to bring the lorry to a halt. The lorry rammed the car that ended up trapped between the two heavy vehicles.
Maheswaran, Baskar, his wife Bhakiayalakshmi (30), a lecturer in a private engineering college in Tiruvannamalai, their son Harsha Aniruth, (18 months), and their two relatives Krishnan (72) and Karthik Balaji (24) died instantly.
"
Others,"
May 02, 2014 19:32 IST
","
Man, not sartorially challenged
","Twenty-two-year-old Arjun Gupta is disgruntled with the inadequate selection of ties in his wardrobe; he almost chokes at the thought of looking unkempt at a social occasion. To him, dressing suavely is a way of life and is not just a matter of choice anymore. And he is not alone. A rising number of Indian men today are making conscious sartorial choices. Men are embracing the wide variety of ensembles that are available in the retail clothing market. A few years ago, however, not many would follow suit. “Twenty years ago we didn’t have a steady fashion industry; let alone men and their fashion sensibilities. We’ve evolved from an era where men would go to a tailor for a three-piece suit to pairing their high street trousers with designer shirts. They are experimenting with their wardrobe choices,” says designer JJ Valaya who is also a founding member of the Fashion Design Council of India (FDCI). In the last few years, there has been a paradigm shift in the Indian menswear industry. Few aspects of this shift however, haven’t been seemingly obvious.

The Evolution

“There are two parallels to the evolution of the Indian menswear market. The first one is the ready-to-wear menswear market that has taken the same path as the rest of the Indian menswear industry. The second one is the wedding market. Here’s where we see a major shift. We’re witnessing a more traditional wedding market where men are investing in customary Indian clothing for a wedding ,” elaborates Valaya. Menswear in India is not heavily influenced just by the international markets and Bollywood. Today, we are tracing our steps back to heritage Indian clothing. The demand for traditional Jodhpurs, bandhgalas and Nehru jackets has been more than ever. Market experts say that the demand for suits for a wedding has almost died. Agrees designer Raghavendra Rathore, who is noted for his signature Bandhgala designs, “Nehru style jacket worn over kurta; embroidered waistcoats with Jodhpuri pants, strategically embroidered shirts and jackets embellished bundies and Bandgala jackets in vibrant shades is more widely accepted in order to look different yet classic,” says Rathore.
This revolution comes only with increased awareness and accessibility. “The possibilities are infinite when it comes to styling. We also have a lot of options for accessories. The introduction of multinational clothing brands has only been a positive addition because men don’t need to travel to far off countries to shop for international brands anymore,” says Valaya.

The Modern Consumer

The advent of fashion magazines and Internet has contributed to this widespread sartorial awareness. The new media and the emergence of the fine dining culture too has encouraged us to go out more often than usual and been instrumental in bringing about this awareness. The average Indian man’s attention has shifted from making safe style choices to the intricacies. “They are more careful about the detailing now. We’ve grown from a point where the style sense of a man was limited to a classic blue shirt and khaki pants to this coming-of-age modern consumer who is more aware . He is not afraid to throw on a linen shirt with a printed tie,” says Nikhil Mehra of the Shantanu and Nikhil designer duo, who have been instrumental in amalgamating Indian heritage with western sensibilities through their designs.
It is no wonder then that fashion weeks in India too reserve a 20 per cent slot just to showcase menswear.

The Future

Where exactly do we see this market heading?
“The menswear industry is speeding ahead with a higher percentage of retail investment in this market. Although, it is necessary that we focus on making menswear more accessible and available in tier II cities because there is a growing demand,” believes Mehra. While accessibility of major brands remains questionable in a lot of Indian cities, the demand for them remains high. The market remains untapped in the smaller metropolises in India. Prolific brand strategies and an increase in the number of store franchises are areas that the marketers need to focus on. “70 per cent of the retail market today is menswear and we need a firm stage to display that. In addition, we also need more places dedicated to just menswear just like Aditya Birla Group’s multi-brand venture The Collective,” says Valaya. While the growth of the Indian menswear industry has been great, the industry needs investments to further augment this growth.
"
Others,"
May 03, 2014 17:39 IST
","
Enchanted woods
","
‘I sit silent and alone from morning till eve in the deeper silence of the enchanted old forests… the hours go on neither short nor long, glorious for imagination.’

Naturalist John Muir (1838-1914) on the Petrified Forest, Arizona.
After a trip to a tiger sanctuary, it is usual to hear an excited ‘Did you see a tiger?’ As if tigers had nothing else to do but come and be seen. Or ecstatic accounts of how the sighting of some bird/mammal was the culminating point of the trip. Do foresters feel pressurised into making sightings happen to attract more people? So that the chosen few can pat themselves on being ‘nature lovers’ who have sighted the tiger ‘in the wild’?
Most people don’t realise that seriously marvellous things happen in forests over time. To be with the forests is to feel the cool wind in the trees; to hear the swish of leaves spiralling down, the sudden cackle of the giant squirrel or the hoot of the langur, the chirping of the cicadas; to see and feel the play of light on giant trees and seemingly frail lianas that bear remarkable weights, the myriad lives inside tree trunks, the immaculate straightness of a dead tree or the silvery lines of spiders’ webs. Art is seldom so multi-sensory; every minute is a living landscape in process.
A forest is a phenomenon so diverse and widespread that it needs to be understood in totality. But seldom is there any front page news from the forest apart from the occasional fire or storm. Do we understand that the good of a tree is only half over at its death, when it provides nesting cavities, perches, food for birds too? Being in a forest can mean absolute stillness, yet continual dynamic change. Historic past is encountered in the present.
But many city dwellers actually want to experience the city everywhere they go, even inside wildlife sanctuaries. I realised this after an exhilarating trek in the Parambikulam Wildlife Sanctuary in Kerala. When we reached a forest guesthouse, I saw the following entries in the guest book: “We need TV facility, otherwise it is boring after we reach”, “Provide room service”, “Allow other mobile operators to install towers”.
We need to respect forests and sanctuaries for the wonders that they encompass, to accept the blessing of a sighting when it happens. Not rush around disturbing the peace because you ‘have to sight’ what you thought you should before you leave. What we need are individuals who can appreciate the roughness of the forest floor and the smoothness of the mulch as much as the coolness of the river or the gentle heat of the sun through the canopy; who revere the smallest insect or frog or bird along with the largest mammal; who are as grateful to sight only a black-naped hare amid the dry deciduous Melghat Reserve in Maharashtra or a jungle cat in the moist deciduous forests of Uttarakhand’s Corbett Reserve! Can we just be, and experience our forests?
"
Others,"
May 02, 2014 01:08 IST
","
SC asks Centre to furnish information on black money
","The Supreme Court on Thursday directed the Centre to disclose >all the information it received from Germany on 26 individuals who had stashed away their black money in LGT Bank, Liechtenstein.
On Tuesday, Solicitor-General Mohan Parasaran >disclosed the names of 18 persons to Ram Jethmalani, who is the petitioner. However, the list did not contain details of the amount each individual had invested. Information of 26 persons was given by the government in sealed covers.
Mr. Parasaran said of the 12 trusts that involved 26 individuals, investigation in 18 cases had been concluded by the Income Tax department and prosecutions had been launched in 17 cases (as one person is dead). The SG said investigations on eight other persons found no evidence of tax evasion in terms of Indian laws. He added that their names were in the second sealed envelope, and its contents weren’t shared with the petitioner.
A three-judge Bench of Justices H.L. Dattu and Ranjana Desai and Madan Lokur told the SG that it would decide on disclosing the contents of sealed covers.
When hearing resumed on Thursday the Bench passed a brief order directing the Union government to furnish all the details to Mr. Jethmalani within three days. Sources said the Centre had raised a demand of about Rs. 40 crore as income tax from the individuals against whom the probe was completed.
The Bench also appointed former apex court Judge M.B. Shah as Chairman of the Special Investigation Team, following the inability expressed by Justice B.P. Jeevan Reddy to head the SIT. The Bench appointed retired apex court judge Arijit Pasayat as vice-chairman of the SIT.
The Bench reiterated the order passed by the court in July 2011 specifying the terms of reference for the SIT.
The order said, “The SIT shall take over the matter of investigation of the individuals whose names have been disclosed by Germany as having accounts in banks in Liechtenstein and expeditiously conduct the same. The SIT shall review and assess whether investigations have been properly conducted before concluding if there is a need for further investigation.”
The Bench said, “The SIT shall also be charged with the responsibility of preparing a comprehensive action plan, including the creation of necessary institutional structures that can enable and strengthen the country’s battle against generation of unaccounted monies and their stashing away in foreign banks or in various forms domestically. The SIT shall be charged with the responsibilities and duties of investigation, initiation of proceedings and prosecution, whether in the context of appropriate criminal or civil proceedings of all issues relating to the matters concerning and arising from unaccounted monies of Hassan Ali Khan and the Tapurias. All other matters with respect to unaccounted monies being stashed in foreign banks by Indians or other entities operating in India may arise in the course of such investigations and proceedings.” The Bench asked the SIT to file periodic status reports to the court.
The Bench directed the Centre to issue notification on the constitution of the SIT within three weeks and posted the matter for further hearing on August 20.
"
Others,"
May 02, 2014 01:26 IST
","
Media coverage on gender identity issues draws flak
","The media can be a positive force for improving human rights, health of homosexuals and transgender people in South Asia, says a new report developed by Centre for Advocacy & Research (CFAR) and UN Development Programme (UNDP).
The report, ‘A Framework for Media Engagement on MSM and Transgender Persons in South Asia,’ provides direction for how homosexuals and transgender communities should engage with the media and how the media itself should leverage its influence to reduce stigma and discrimination, educate and raise awareness of human rights issues and support strategies, programmes that improve the political, social and legal environments for homosexuals and the transgender people.
Examining media reporting in Bangladesh, India, Sri Lanka and Nepal, researchers found prejudiced, inaccurate and sensationalised news coverage that increased stigma and distorted public perception on sexual orientation and gender identity issues. It also enforced stereotypes and not reported community issues accurately.
“Though media coverage of HIV has increased over the last two decades, the coverage of issues relating to sexual orientation and gender identities has often been weak and objectionable,” said Edmund Settle, Policy Advisor at UNDP Asia-Pacific Regional Centre.
“By engaging with communities, raising awareness among media practitioners and wielding their powers for good, the media can influence public opinion and policies and programmes, and contribute to a more effective HIV response in the region,” said Mr. Settle.
The report recommends that community organisations create partnerships with all levels of the media – local, state and national – to improve accurate reporting and representation of key issues.
Taking the appeal forward, Akhila Sivadas, Executive Director, CFAR, said: “Today, more than ever before, there was both an imperative and an opportunity for community-based organisations to systematically harness the media, in particular the local language and district media and engage them in impacting policies and programmes with the decisive aim to advance social inclusion of and affirmative action for homosexuals and transgender persons.”
The authors and researchers of the report, CFAR, also noted reasons for hope. “Sexual and gender minority communities in the countries studied have made huge strides in recent years. On several occasions, they’ve been key ‘newsmakers’ and driven intensive periods of national discourse around key community issues.”
In India, media sensitisation workshops have improved coverage, as have partnerships between community and media to raise issues on HIV, human rights and human interest stories.
"
Others,"
May 02, 2014 00:28 IST
","
In fight to save sister, woman takes down a caste panchayat
","After a year of determined struggle, Durga Gudilu, 22, has won the fight to save her sister from a marriage decided by a Vaidu caste panchayat here.
Ms. Gudilu succeeded in changing the minds of the panchayat members, all men, and on Sunday, they dissolved the panchayat to form a development panel instead, for the social uplift of the community.
“I opposed my sister’s marriage which was decided when she was born,” Ms. Gudilu told The Hindu. “Our parents educated us and we grew up in Mumbai. My graduate sister didn’t want to marry an uneducated man. That was her choice, and I supported her.” Ms. Gudilu’s family faced a social boycott. A woman of the socially and educationally backward community challenging the panchayat’s order was unheard of until then.
Ms. Gudilu approached her friends for help. “My parents were so scared to speak against the panchayat that they even threatened to kill themselves,” she said.
The Maharashtra Andhashraddha Nirmulan Samiti (MANIS), founded by >Narendra Dabholkar, the rationalist who was murdered, helped Ms. Gudilu. “We decided to hold discussions with senior panchayat members. Many were unaware of the fact that their work pronouncing punishments or deciding child marriages was unconstitutional,” said Krushna Chandgude of MANIS.
Swami Vaidu, a panchayat leader, said the decision to scrap the panchayat was in keeping with the changing times.
"
Others,"
May 02, 2014 23:16 IST
","
4 Indians win awards in Harvard’s contest
","Four Indians are among the winners of a Harvard Business School competition that awards prizes to innovative business and social impact start-ups.
Harvard MBA student Amrita Siagal won the grand prize in the ‘Social Enterprise’ category for her venture ‘Saathi,’ which she co-founded with Oracle engineer Kristin Kagetsu. Saathi provides affordable sanitary pads made from waste banana tree fibre to women in rural India. Siagal and Kagetsu received a $50,000 prize.
The winner in the business track category was the start-up ‘Alfred’, launched by Saurabh Mahajan, Marcela Sapone and Jess Beck. Alfred is a concierge service individuals can use for tasks including housekeeping.
The runner up in the social enterprise track was ‘Tomato Jos,’ a tomato processing company, founded by MBA students Mira Mehta and Mike Lawrence. In the business category, ‘Booya Fitness’ founded by MBA student Pritar Kumar won the runner-up award.
"
Others,"
May 03, 2014 02:37 IST
","
Shoot-at-sight after Assam massacre
","The Army has been called out and an indefinite curfew imposed in the Bodoland Territorial Area Districts (BTAD) of Kokrajhar and Baksa in Assam after >militants killed 20 persons and injured 10, all Muslim migrants, in three separate attacks on Thursday night and Friday.
Unofficial sources, however, put the death toll at 23. The militants torched over 30 houses in four villages in Baksa.
Shoot-at-sight orders have been issued. The Army took out flag marches.
The Assam Police said the National Democratic Front of Boroland (Songbijit) carried out the attacks.
Chief Minister Tarun Gogoi called the attacks a cowardly act. Union Home Minister Sushilkumar Shinde spoke to Mr. Gogoi, and promised to send 10 additional companies of Central paramilitary forces sought by the State government.
On Friday evening, militants attacked Narayanguri village and adjoining areas near the Manas National Park in Baksa, killing nine persons, official sources said.
Eleven persons died in two attacks on Thursday night. Around 9 p.m., militants gunned down three persons in Baksa. Around half past midnight, five or six militants descended on a village in Kokrajhar and opened fire indiscriminately, Inspector-General of Police (BTAD) L.R. Bisnoi said. Eight persons — six women and two girls — were killed.
Mr. Bisnoi said the militant group had targeted civilians to avenge the killing of three militants of the outfit in an encounter with a joint team of the police and the Central Reserve Police Force in Sonitpur district on Thursday.
He said the outfit targeted civilians belonging to religious and linguistic minorities when it suffered reverses.
"
Others,"
May 03, 2014 09:13 IST
","
Low price leaves acid lime farmers with a bitter aftertaste
","For the farmers of Pudukottai district, the good yield of acid lime recorded this year hasn’t turned out to be a reason to celebrate, as poor price for their produce plays spoiler.
Despite severe drought conditions prevailing in the district for the past many months, acid lime farmers of more than 20 villages in Alangudi taluk, have registered good harvest, thanks to water from borewells.
The daily harvest from the villages stands of 15 tonnes is collected by the local commission agents and marketed in areas, including Tiruchi and Madurai. The cultivation cost has increased manifold due to various factors, particularly drought condition and load shedding.
Farmers adopt various methods for raising the crop. While a compact area is brought under comprehensive cultivation practice by some farmers, several others cultivate it as an intercrop. It is also raised in their backyard for commercial purpose.
Though the wholesale price for the fruits has shot up from Rs.15 per kg last year to Rs.50-Rs.60, the hike has not been enough to support the cultivation cost, say a cross section of farmers of Alangudi taluk.
What has come as a big shock to farmers is the exploitation by commission agents, who market it at Rs.150 per kg. There has been a good demand for the fruit this summer with patronage from juice stalls, says Selvam, a farmer of Senthangudi village.
The villages in Alangudi, Keeramangalam, Seriyalur, Kothamangalam, Kulamangalam, Senthankudi, Nagaram and Panankulam are the major areas noted for acid lime production in the district. A majority of the commission agencies are located in Keeramangalam, Kothamangalam, Vadakadu, Pulichangadu Kaikatti, Panankulam, and Kulamangalam.
"
